ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment,teacher_fte,prop_frl,re_amind,re_asian,re_black,re_hisp,re_missing,re_multi,re_nathi,re_white,prop_gen_female,prop_gen_miss
410831000151,OR,45.153844,-122.568412,38900,2015-2016,1,41005,Clackamas County,41,OREGON,Molalla High School,Molalla River SD 35,00000000001925,4108310,00000000001925-00000000000000000142,Open,Regular School,No,No,No,774,33.81,0.437984496124031,0.0103359173126615,0.011627906976744186,0.002583979328165375,0.16279069767441862,0,0.05426356589147287,0.0012919896640826874,0.7571059431524548,0.5012919896640827,NA
410831001325,OR,45.153535,-122.594215,38900,2014-2015,1,41005,Clackamas County,41,OREGON,Molalla Elementary School,Molalla River SD 35,00000000001925,4108310,00000000000000000094,Open,Regular School,No,No,N,453,25.19,0.7262693156732892,0.004415011037527594,0.002207505518763797,0,0.3465783664459161,0,0.05077262693156733,0,0.5960264900662252,0.47902869757174393,NA
410831001325,OR,45.153535,-122.594215,38900,2015-2016,1,41005,Clackamas County,41,OREGON,Molalla Elementary School,Molalla River SD 35,00000000001925,4108310,00000000001925-00000000000000000094,Open,Regular School,No,No,No,412,24.25,0.6844660194174758,0.0024271844660194173,0.0024271844660194173,0,0.3713592233009709,0,0.043689320388349516,0,0.5800970873786407,0.49271844660194175,NA
410831001325,OR,45.153535000000005,-122.594215,38900,2016-2017,1,41005,Clackamas County,41,OREGON,Molalla Elementary School,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000000094,Open,Regular School,No,No,No,2050,24.45,0.13170731707317074,9.75609756097561e-4,0,9.75609756097561e-4,0.12878048780487805,0.6,0.012682926829268294,0,0.25658536585365854,0.19707317073170733,0.6
410831001325,OR,45.153535000000005,-122.594215,38900,2017-2018,1,41005,Clackamas County,41,OREGON,Molalla Elementary School,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000000094,Open,Regular School,No,No,No,2135,23.45,0.12646370023419204,0,0,0.001873536299765808,0.12833723653395784,0.6,0.012177985948477752,0,0.2576112412177986,0.19953161592505855,0.6
410831001789,OR,45.12052,-122.521711,38900,2014-2015,1,41005,Clackamas County,41,OREGON,Molalla River Academy,Molalla River SD 35,00000000001925,4108310,00000000000000004745,Open,Regular School,No,Yes,N,195,10.74,-0.005128205128205128,0.015384615384615385,0,0.005128205128205128,0.07179487179487179,0,0.03076923076923077,0,0.8769230769230769,0.5025641025641026,NA
410831001789,OR,45.12052,-122.521711,38900,2015-2016,1,41005,Clackamas County,41,OREGON,Molalla River Academy,Molalla River SD 35,00000000001925,4108310,00000000001925-00000000000000004745,Open,Regular School,No,Yes,No,200,11,-0.005,0.01,0,0.015,0.075,0,0.05,0,0.85,0.54,NA
410831001789,OR,45.121038,-122.521545,38900,2016-2017,1,41005,Clackamas County,41,OREGON,Molalla River Academy,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000004745,Open,Regular School,No,Yes,No,1085,12.00,0.025806451612903226,0.003686635944700461,0,0.005529953917050691,0.03317972350230415,0.6,0.020276497695852536,0,0.33732718894009217,0.21382488479262673,0.6
410831001789,OR,45.121038,-122.521545,38900,2017-2018,1,41005,Clackamas County,41,OREGON,Molalla River Academy,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000004745,Open,Regular School,No,Yes,No,1100,10.88,0.024545454545454544,0.0036363636363636364,0,0,0.03090909090909091,0.6,0.014545454545454545,0.0018181818181818182,0.3490909090909091,0.22545454545454546,0.6
410831001800,OR,45.037972,-122.528362,38900,2016-2017,1,41005,Clackamas County,41,OREGON,Renaissance Public Academy,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000004818,Open,Regular School,No,Yes,No,565,5.90,NA,0,0,0,0.06017699115044248,0.6,0.02831858407079646,0,0.31150442477876106,0.21238938053097345,0.6
410831001800,OR,45.037972,-122.528362,38900,2017-2018,1,41005,Clackamas County,41,OREGON,Renaissance Public Academy,Molalla River SD 35,OR-00000000001925,4108310,OR-00000000001925-00000000000000004818,Open,Regular School,No,Yes,No,570,9.00,NA,0,0,0.0035087719298245615,0.042105263157894736,0.6,0.02456140350877193,0.0035087719298245615,0.3263157894736842,0.21052631578947367,0.6
410831001800,OR,45.03811,-122.528861,38900,2014-2015,1,41005,Clackamas County,41,OREGON,Renaissance Public Academy,Molalla River SD 35,00000000001925,4108310,00000000000000004818,Open,Regular School,No,Yes,N,108,5.00,-0.009259259259259259,0,0,0,0.14814814814814814,0,0.046296296296296294,0,0.8055555555555556,0.5277777777777778,NA
410831001800,OR,45.03811,-122.528861,38900,2015-2016,1,41005,Clackamas County,41,OREGON,Renaissance Public Academy,Molalla River SD 35,00000000001925,4108310,00000000001925-00000000000000004818,Open,Regular School,No,Yes,No,82,7,-0.012195121951219513,0,0,0,0.13414634146341464,0,0.0975609756097561,0,0.7682926829268293,0.5487804878048781,NA
410843000027,OR,44.312157,-123.29854700000001,18700,2016-2017,1,41003,Benton County,41,OREGON,Monroe Grade School,Monroe SD 1J,OR-00000000001898,4108430,OR-00000000001898-00000000000000001321,Open,Regular School,No,No,No,1525,18.21,0.11409836065573771,0,0.002622950819672131,0,0.08918032786885247,0.6,0.014426229508196721,0,0.2937704918032787,0.19672131147540983,0.6
410843000027,OR,44.312157,-123.29854700000001,18700,2017-2018,1,41003,Benton County,41,OREGON,Monroe Grade School,Monroe SD 1J,OR-00000000001898,4108430,OR-00000000001898-00000000000000001321,Open,Regular School,No,No,No,1470,16.55,0.10204081632653061,0,0.0027210884353741495,0,0.08979591836734693,0.6,0.017687074829931974,0,0.2897959183673469,0.19727891156462585,0.6
410843000027,OR,44.312157,-123.298547,18700,2014-2015,1,41003,Benton County,41,OREGON,Monroe Grade School,Monroe SD 1J,00000000001898,4108430,00000000000000001321,Open,Regular School,No,No,N,311,15.50,0.6334405144694534,0.01607717041800643,0.003215434083601286,0,0.2090032154340836,0,0.01929260450160772,0,0.752411575562701,0.44694533762057875,NA
410843000027,OR,44.312157,-123.298547,18700,2015-2016,1,41003,Benton County,41,OREGON,Monroe Grade School,Monroe SD 1J,00000000001898,4108430,00000000001898-00000000000000001321,Open,Regular School,No,No,No,304,17.38,0.5921052631578947,0.009868421052631578,0.003289473684210526,0,0.18092105263157895,0,0.029605263157894735,0,0.7763157894736842,0.46710526315789475,NA
410843000050,OR,44.318078,-123.29728200000001,18700,2016-2017,1,41003,Benton County,41,OREGON,Monroe High School,Monroe SD 1J,OR-00000000001898,4108430,OR-00000000001898-00000000000000000043,Open,Regular School,No,No,No,670,9.47,0.10298507462686567,0.0029850746268656717,0.0029850746268656717,0,0.08059701492537313,0.6,0.011940298507462687,0,0.30149253731343284,0.18507462686567164,0.6
410843000050,OR,44.318078,-123.29728200000001,18700,2017-2018,1,41003,Benton County,41,OREGON,Monroe High School,Monroe SD 1J,OR-00000000001898,4108430,OR-00000000001898-00000000000000000043,Open,Regular School,No,No,No,720,9.50,0.07916666666666666,0.005555555555555556,0.002777777777777778,0.002777777777777778,0.06944444444444445,0.6,0.019444444444444445,0.002777777777777778,0.2972222222222222,0.18055555555555555,0.6
410843000050,OR,44.318078,-123.297282,18700,2014-2015,1,41003,Benton County,41,OREGON,Monroe High School,Monroe SD 1J,00000000001898,4108430,00000000000000000043,Open,Regular School,No,No,N,128,12.26,0.5546875,0.0234375,0.015625,0,0.15625,0,0.015625,0,0.7890625,0.453125,NA
410843000050,OR,44.318078,-123.297282,18700,2015-2016,1,41003,Benton County,41,OREGON,Monroe High School,Monroe SD 1J,00000000001898,4108430,00000000001898-00000000000000000043,Open,Regular School,No,No,No,143,9.5,0.4825174825174825,0,0.013986013986013986,0,0.16083916083916083,0,0.006993006993006993,0,0.8181818181818182,0.42657342657342656,NA
410846000356,OR,44.820685,-119.419402,N,2014-2015,N,41023,Grant County,41,OREGON,Monument School,Monument SD 8,00000000002010,4108460,00000000000000003350,Open,Regular School,No,No,N,59,2.50,0.6949152542372882,0.0847457627118644,0,0.01694915254237288,0.0847457627118644,0,0,0,0.8135593220338984,0.5423728813559322,NA
410846000356,OR,44.820685,-119.419402,N,2015-2016,N,41023,Grant County,41,OREGON,Monument School,Monument SD 8,00000000002010,4108460,00000000002010-00000000000000003350,Open,Regular School,No,No,No,62,2,0.7419354838709677,0.08064516129032258,0,0.016129032258064516,0.08064516129032258,0,0,0,0.8225806451612904,0.5161290322580645,NA
410846000356,OR,44.820685000000005,-119.419402,N,2016-2017,0,41023,Grant County,41,OREGON,Monument School,Monument SD 8,OR-00000000002010,4108460,OR-00000000002010-00000000000000003350,Open,Regular School,No,No,No,295,5.00,0.1423728813559322,0.03389830508474576,0.006779661016949152,0.006779661016949152,0.02711864406779661,0.6,0,0,0.3254237288135593,0.2033898305084746,0.6
410846000356,OR,44.820685000000005,-119.419402,N,2017-2018,0,41023,Grant County,41,OREGON,Monument School,Monument SD 8,OR-00000000002010,4108460,OR-00000000002010-00000000000000003350,Open,Regular School,No,No,No,235,5.72,0.1276595744680851,0.03404255319148936,0.00851063829787234,0.00851063829787234,0.03404255319148936,0.6,0,0,0.3148936170212766,0.2127659574468085,0.6
410852000858,OR,45.898113,-119.48781500000001,25840,2016-2017,2,41049,Morrow County,41,OREGON,A C Houghton Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000813,Open,Regular School,No,No,No,1355,15.97,0.15719557195571957,0.0014760147601476014,0.0014760147601476014,0,0.196309963099631,0.6,0.014760147601476014,0,0.1859778597785978,0.17859778597785977,0.6
410852000858,OR,45.898113,-119.48781500000001,25840,2017-2018,2,41049,Morrow County,41,OREGON,A C Houghton Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000813,Open,Regular School,No,No,No,1360,15.85,0.15294117647058825,0.0029411764705882353,0.004411764705882353,0,0.20441176470588235,0.6,0.013235294117647059,0,0.175,0.2,0.6
410852000858,OR,45.898113,-119.487815,25840,2014-2015,2,41049,Morrow County,41,OREGON,A C Houghton Elementary School,Morrow SD 1,00000000002147,4108520,00000000000000000813,Open,Regular School,No,No,N,298,16.00,0.761744966442953,0,0,0,0.47651006711409394,0,0.03691275167785235,0,0.4865771812080537,0.48322147651006714,NA
410852000858,OR,45.898113,-119.487815,25840,2015-2016,2,41049,Morrow County,41,OREGON,A C Houghton Elementary School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000813,Open,Regular School,No,No,No,271,17,0.7749077490774908,0,0.0036900369003690036,0,0.4907749077490775,0,0.03690036900369004,0,0.46863468634686345,0.45387453874538747,NA
410852000859,OR,45.357427,-119.55071500000001,25840,2016-2017,2,41049,Morrow County,41,OREGON,Heppner Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000815,Open,Regular School,No,No,No,875,8.32,0.10171428571428572,0.002285714285714286,0.009142857142857144,0,0.04342857142857143,0.6,0.018285714285714287,0,0.32685714285714285,0.2057142857142857,0.6
410852000859,OR,45.357427,-119.55071500000001,25840,2017-2018,2,41049,Morrow County,41,OREGON,Heppner Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000815,Open,Regular School,No,No,No,845,8.25,0.0970414201183432,0,0.004733727810650888,0,0.040236686390532544,0.6,0.009467455621301775,0,0.3455621301775148,0.19644970414201182,0.6
410852000859,OR,45.357427,-119.550715,25840,2014-2015,2,41049,Morrow County,41,OREGON,Heppner Elementary School,Morrow SD 1,00000000002147,4108520,00000000000000000815,Open,Regular School,No,No,N,187,9.18,0.44919786096256686,0,0,0.0053475935828877,0.0748663101604278,0,0.0374331550802139,0,0.8823529411764706,0.45454545454545453,NA
410852000859,OR,45.357427,-119.550715,25840,2015-2016,2,41049,Morrow County,41,OREGON,Heppner Elementary School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000815,Open,Regular School,No,No,No,168,9.68,0.5595238095238095,0.011904761904761904,0.011904761904761904,0,0.08333333333333333,0,0.02976190476190476,0.005952380952380952,0.8571428571428571,0.44642857142857145,NA
410852000861,OR,45.361581,-119.564902,25840,2014-2015,2,41049,Morrow County,41,OREGON,Heppner Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000000000000818,Open,Regular School,No,No,N,166,12.15,0.4397590361445783,0,0.012048192771084338,0,0.0783132530120482,0,0.018072289156626505,0,0.891566265060241,0.40963855421686746,NA
410852000861,OR,45.361581,-119.564902,25840,2015-2016,2,41049,Morrow County,41,OREGON,Heppner Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000818,Open,Regular School,No,No,No,155,11.85,0.36129032258064514,0,0.0064516129032258064,0,0.06451612903225806,0,0.03225806451612903,0,0.896774193548387,0.3870967741935484,NA
410852000861,OR,45.361581,-119.564902,25840,2016-2017,2,41049,Morrow County,41,OREGON,Heppner Junior/Senior High School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000818,Open,Regular School,No,No,No,800,11.16,0.0775,0.0025,0,0.0025,0.0225,0.6,0.0125,0,0.36,0.1525,0.6
410852000861,OR,45.361581,-119.564902,25840,2017-2018,2,41049,Morrow County,41,OREGON,Heppner Junior/Senior High School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000818,Open,Regular School,No,No,No,845,10.54,0.07455621301775148,0.002366863905325444,0.002366863905325444,0.002366863905325444,0.03076923076923077,0.6,0.016568047337278107,0,0.3455621301775148,0.15384615384615385,0.6
410852000863,OR,45.841695,-119.69774100000001,25840,2016-2017,2,41049,Morrow County,41,OREGON,Riverside Junior/Senior High School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000820,Open,Regular School,No,No,No,2135,21.79,0.14941451990632318,9.36768149882904e-4,0,0.001873536299765808,0.31288056206088993,0.6,0.00468384074941452,0,0.07962529274004684,0.17704918032786884,0.6
410852000863,OR,45.841695,-119.69774100000001,25840,2017-2018,2,41049,Morrow County,41,OREGON,Riverside Junior/Senior High School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000820,Open,Regular School,No,No,No,2030,22.00,0.16108374384236454,0,0,0.0019704433497536944,0.3054187192118227,0.6,0.006896551724137931,0,0.08571428571428572,0.18620689655172415,0.6
410852000863,OR,45.841695,-119.697741,25840,2014-2015,2,41049,Morrow County,41,OREGON,Riverside Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000000000000820,Open,Regular School,No,No,N,397,21.62,0.7682619647355163,0.0025188916876574307,0,0.0025188916876574307,0.8085642317380353,0,0.015113350125944584,0,0.1712846347607053,0.4836272040302267,NA
410852000863,OR,45.841695,-119.697741,25840,2015-2016,2,41049,Morrow County,41,OREGON,Riverside Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000820,Open,Regular School,No,No,No,403,22,0.7593052109181141,0.0024813895781637717,0,0.004962779156327543,0.7890818858560794,0,0.01488833746898263,0,0.18858560794044665,0.456575682382134,NA
410852001311,OR,45.827181,-119.703754,25840,2014-2015,2,41049,Morrow County,41,OREGON,Sam Boardman Elementary School,Morrow SD 1,00000000002147,4108520,00000000000000000814,Open,Regular School,No,No,N,356,19.50,0.898876404494382,0,0,0.008426966292134831,0.8089887640449438,0,0.0028089887640449437,0,0.1797752808988764,0.45786516853932585,NA
410852001311,OR,45.827181,-119.703754,25840,2015-2016,2,41049,Morrow County,41,OREGON,Sam Boardman Elementary School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000814,Open,Regular School,No,No,No,341,22.5,0.8709677419354839,0,0,0,0.8299120234604106,0,0.002932551319648094,0,0.16715542521994134,0.4604105571847507,NA
410852001311,OR,45.827181,-119.703754,25840,2016-2017,2,41049,Morrow County,41,OREGON,Sam Boardman Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000814,Open,Regular School,No,No,No,1660,20.47,0.1674698795180723,0,0,0.0012048192771084338,0.3313253012048193,0.6,0.0012048192771084338,0,0.06626506024096386,0.18433734939759036,0.6
410852001311,OR,45.827181,-119.703754,25840,2017-2018,2,41049,Morrow County,41,OREGON,Sam Boardman Elementary School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000814,Open,Regular School,No,No,No,1770,20.50,0.1655367231638418,0.0011299435028248588,0,0.0011299435028248588,0.31751412429378534,0.6,0.0011299435028248588,0,0.07909604519774012,0.18870056497175142,0.6
410852001312,OR,45.887541,-119.497917,25840,2014-2015,2,41049,Morrow County,41,OREGON,Irrigon Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000000000000817,Open,Regular School,No,No,N,403,19.00,0.7344913151364765,0.004962779156327543,0,0.004962779156327543,0.43672456575682383,0,0.004962779156327543,0,0.5483870967741935,0.45409429280397023,NA
410852001312,OR,45.887541,-119.497917,25840,2015-2016,2,41049,Morrow County,41,OREGON,Irrigon Junior/Senior High School,Morrow SD 1,00000000002147,4108520,00000000002147-00000000000000000817,Open,Regular School,No,No,No,388,20.4,0.7139175257731959,0.005154639175257732,0,0.005154639175257732,0.4587628865979381,0,0.007731958762886598,0,0.5231958762886598,0.4639175257731959,NA
410852001312,OR,45.887541,-119.497917,25840,2016-2017,2,41049,Morrow County,41,OREGON,Irrigon Junior/Senior High School,Morrow SD 1,OR-00000000002147,4108520,OR-00000000002147-00000000000000000817,Open,Regular School,No,No,No,1910,20.31,0.14031413612565444,0.0020942408376963353,0,0,0.19162303664921465,0.6,0.0031413612565445027,0,0.2031413612565445,0.17905759162303664,0.6
