county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
washington,Little Sunshine's Care,Family Child Care,Licensed - Registered Family,C2Q,971,255-2720,Beaverton,45.478223,-122.86768900000001
washington,(ECC) Barnes-Miller Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,292-7847,Portland,45.516456,-122.75302500000001
washington,(ECC) Whole Babies on Chippewa,(CCC) Emergency Care,Licensed - Certified Family,NA,503,999-3313,Tualatin,45.391102000000004,-122.779136
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,718-8453,Hillsboro,NA,NA
washington,(ECC) Lil' Devil's Heaven,Family Child Care,Unlicensed - Exempt,NA,503,997-3937,Beaverton,45.53393200000001,-122.86250199999999
washington,(ECC) Sevin's Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,307-3778,Tigard,45.423371,-122.79767400000001
washington,St Paul Lutheran Church & School,Preschool Program,Unlicensed - Recorded,NA,503,625-6648,Sherwood,45.37082899999999,-122.85644099999999
washington,(ECC) Itsy Bitsy Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,340-6387,Beaverton,45.541301,-122.851618
washington,KCE Champions - Tobias Elementary,School Age Program,Licensed - Certified Center,NA,800,246-2154,Aloha,45.512012000000006,-122.891336
washington,Sweet Daycare,Family Child Care,Licensed - Registered Family,NA,503,389-2231,Hillsboro,45.527533000000005,-122.973647
washington,"(ECC) Miss Jenny's School, LLC",(CCC) Emergency Care,Licensed - Certified Family,NA,503,380-0796,Tigard,NA,NA
washington,Bethany Highscope,Family Child Care,Licensed - Certified Family,NA,971,777-3921,Portland,45.562076000000005,-122.835216
washington,(ECC) Bonita Road Learning Tree,(CCC) Emergency Care,Licensed - Certified Center,NA,503,684-3772,Tigard,45.415468,-122.752935
washington,(ECC) Timberline Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,784-9176,Sherwood,45.34148199999999,-122.87291499999999
washington,(ECC) Highland Hills Family Childcare,Family Child Care,Licensed - Registered Family,NA,503,530-8944,Beaverton,45.470935000000004,-122.81932400000001
washington,Kindercare - Tualatin,Child Care Center,Licensed - Certified Center,NA,503,692-4835,Tualatin,45.378510000000006,-122.760481
washington,Century High School,(CCC) Emergency Care,Unlicensed - School Partners,NA,503,568-5130,Hillsboro,45.503898,-122.915317
washington,Kids Of The Kingdom - Lutheran Church,Preschool Program,Unlicensed - Recorded,NA,503,645-0236,Beaverton,45.535818000000006,-122.85667699999999
washington,(ECC) Crocodile Kids Preschool & Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,997-1124,Beaverton,45.472936000000004,-122.85147099999999
washington,(ECC) Grand View Christian Academy,(CCC) Emergency Care,Licensed - Certified Center,NA,503,732-2020,Beavercreek,45.290971000000006,-122.563314
washington,St Anthony's Catholic School Extended Care and Preschool,Child Care Center,Licensed - Certified Center,NA,503,639-4179,Tigard,45.428603,-122.776493
washington,(ECC) Shirley Chu Family Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,640-0435,Hillsboro,45.54161,-122.97515
washington,(ECC) Bright Stars Preschool and Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,522-6853,Portland,45.554935,-122.852493
washington,Manitas y Piecitos - Little Hands and Little Feet,Family Child Care,Unlicensed - Exempt,NA,503,515-9418,Hillsboro,45.530812000000005,-122.91269900000002
washington,Happy Time Daycare,Family Child Care,Licensed - Certified Family,NA,503,688-7108,Aloha,45.496794,-122.87945799999999
washington,(ECC) We Care Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,970-4202,Tualatin,45.366302000000005,-122.773899
washington,St. Cecilia School,Preschool Program,Unlicensed - Recorded,NA,503,267-2560,Beaverton,45.482526,-122.803191
washington,Mustard Seed Preschool,Preschool Program,Unlicensed - Recorded,NA,503,645-9248,Portland,45.545631,-122.868361
washington,Molly's Daycare,Family Child Care,Licensed - Certified Family,NA,503,259-9004,Aloha,45.491685999999994,-122.8614
washington,(ECC) Busy Bugs Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,810-3704,Sherwood,45.36760699999999,-122.929535
washington,Club K After School Zone - Scholls Heights Elementary,School Age Program,Licensed - Certified Center,NA,503,643-9059,Beaverton,45.430642,-122.845344
washington,Generation Montessori Bilingual Preschool & Childcare,Family Child Care,Licensed - Certified Family,NA,503,875-3218,Hillsboro,45.508568000000004,-122.95561300000001
washington,(ECC) Annette's Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,404-4089,Forest Grove,45.526377000000004,-123.132094
washington,Happy Time Day Care,Family Child Care,Licensed - Certified Family,NA,503,488-5912,Aloha,45.495546000000004,-122.86880699999999
washington,(ECC) Dreams & Blessings Academy School,(CCC) Emergency Care,Licensed - Certified Family,NA,971,325-1280,Beaverton,45.443245999999995,-122.81244199999999
washington,KCE Champions - City View Charter School,School Age Program,Licensed - Certified Center,NA,503,568-5130,Hillsboro,45.511827999999994,-122.93942400000002
washington,Our Redeemer Preschool & Kindergarten,Preschool Program,Unlicensed - Recorded,NA,503,524-6646,Tigard,45.430765,-122.81504699999999
washington,(ECC) Patti Wulf Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,526-9353,Beaverton,45.458164,-122.80413300000001
washington,The Cornell School - 3's,Family Child Care,Licensed - Certified Family,NA,503,781-6633,Portland,45.52817900000001,-122.76728700000001
washington,(ECC) Briar Rose School,(CCC) Emergency Care,Licensed - Certified Center,NA,503,846-1100,Hillsboro,45.52015200000001,-122.950987
washington,(ECC) Aprendiendo y Jugando Child Care,Family Child Care,Licensed - Certified Family,NA,503,939-8467,Hillsboro,45.506935000000006,-122.95230099999999
washington,Jan's Day Care,Family Child Care,Licensed - Registered Family,NA,503,317-6136,Tigard,45.402611,-122.771922
washington,(ECC) Blue Skies and Butterflies,(CCC) Emergency Care,Licensed - Certified Center,NA,503,644-5512,Beaverton,45.47467399999999,-122.838443
washington,(ECC) Rachel Flaig's Daycare,Family Child Care,Licensed - Certified Family,NA,503,997-5769,Hillsboro,45.531310000000005,-122.992546
washington,(ECC)Warner's Daycare and Preschool,(CCC) Emergency Care,Licensed - Registered Family,NA,503,642-3745,Aloha,45.475594,-122.886769
washington,Mari's Little Lambs LLC,Child Care Center,Licensed - Certified Center,NA,503,579-2000,Beaverton,45.44427399999999,-122.80422000000002
washington,Rising Star Chinese School,Preschool Program,Unlicensed - Recorded,NA,971,225-0698,Portland,45.548063,-122.868227
washington,Vielka's Day Care,Family Child Care,Licensed - Registered Family,NA,503,706-8770,Hillsboro,45.527493,-122.94028800000001
washington,The Wonder Years Learning Center,Child Care Center,Licensed - Certified Center,NA,971,219-0643,Beaverton,45.469575000000006,-122.77929300000001
washington,Cedar Mill Christ Preschool (Christ United Methodist Church),Preschool Program,Unlicensed - Recorded,NA,503,646-2265,Portland,45.527286999999994,-122.809192
washington,The Friendship Garden Family Childcare and Preschool,Family Child Care,Licensed - Registered Family,NA,503,407-2136,Beaverton,45.502835000000005,-122.85374999999999
washington,(ECC) Learning Through Fun,(CCC) Emergency Care,Licensed - Certified Family,NA,971,219-3578,Sherwood,45.362801,-122.84746300000002
washington,(ECC) Safe Haven Child Care Hillsboro,(CCC) Emergency Care,Licensed - Certified Family,NA,503,846-1143,Hillsboro,45.510653999999995,-122.95489500000001
washington,Elston Family Daycare,Family Child Care,Licensed - Registered Family,NA,530,598-5229,Forest Grove,45.537589,-123.12983699999998
washington,(ECC)JoAnna's Family Daycare & Preschool,Family Child Care,Licensed - Registered Family,NA,503,598-3935,Tigard,45.410999,-122.769186
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,442-0573,Portland,NA,NA
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,268-9500,Hillsboro,NA,NA
washington,(ECC) Pooh Bear Day Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,267-1701,Beaverton,45.473091,-122.850606
washington,Little Chances Day Care,Family Child Care,Unlicensed - Exempt,NA,503,989-1202,Beaverton,45.488311,-122.85618699999999
washington,(ECC) Aloha Turtle Tykes Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,841-8476,Aloha,45.47742399999999,-122.87576199999998
washington,(ECC) The Gingerbread house,(CCC) Emergency Care,Licensed - Registered Family,NA,503,616-1265,Beaverton,45.5167,-122.860631
washington,(ECC) Horizon Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,691-1054,Tualatin,45.350756,-122.77079199999999
washington,Oregon Hope Chinese School Mandarin Kids,Family Child Care,Licensed - Certified Family,NA,971,226-7240,Portland,45.548837,-122.82966400000001
washington,Kids Klubhouse,Child Care Center,Licensed - Certified Center,NA,503,297-1400,Portland,45.516223,-122.75233899999999
washington,(ECC) Nature's Corner Two,(CCC) Emergency Care,Licensed - Registered Family,NA,503,810-0968,Tigard,45.436313000000006,-122.814077
washington,A Child's Way Kindergarten & Preschool,Preschool Program,Unlicensed - Recorded,NA,503,644-8407,Portland,45.527286999999994,-122.809192
washington,All Stars Daycare,Family Child Care,Licensed - Certified Family,NA,503,839-7527,Beaverton,45.463189,-122.844357
washington,(ECC) Brandi's Kids Preschool,Family Child Care,Licensed - Certified Family,NA,971,280-6499,Beaverton,45.482785,-122.807681
washington,Kindercare - Baseline 1098,Child Care Center,Licensed - Certified Center,NA,503,645-8244,Aloha,45.516595,-122.86948199999999
washington,(ECC) Jen's Little Hands Daycare,Family Child Care,Licensed - Certified Family,NA,503,747-7782,Hillsboro,45.524498,-122.94254000000001
washington,(ECC) Cuidado de Ninos,(CCC) Emergency Care,Licensed - Registered Family,NA,503,612-7756,Tualatin,45.369362,-122.76884799999999
washington,(ECC) MightyHearts Preschool,(CCC) Emergency Care,Licensed - Certified Center,NA,503,214-0216,Hillsboro,45.52577300000001,-122.981397
washington,(ECC) VIP Daycare,(CCC) Emergency Care,Licensed - Certified Center,NA,503,890-7767,Hillsboro,45.549779,-122.90821700000001
washington,(ECC) Marcy's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,846-1401,Hillsboro,45.520063,-122.958897
washington,(ECC) Kidstuff Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,809-1070,North Plains,45.601104,-122.99945300000002
washington,Club K After School Zone - Oak Hills Elementary,School Age Program,Licensed - Certified Center,NA,503,643-9059,Beaverton,45.538886,-122.83607599999999
washington,(ECC) KCE Champions - Cooper Mountain,(CCC) Emergency Care,Licensed - Certified Center,NA,503,568-5130,Beaverton,45.464305,-122.851022
washington,(ECC) Los Peques Spanish Immersion Pre-School & Day Care LLC,Family Child Care,Licensed - Registered Family,NA,503,740-2063,Portland,45.540905,-122.86278699999998
washington,(ECC) El Pilar School LLC,(CCC) Emergency Care,Licensed - Certified Center,NA,503,892-9009,Portland,45.476722,-122.746798
washington,El Nuevo Amanecer,Family Child Care,Licensed - Registered Family,NA,503,740-9513,Beaverton,45.493599,-122.804158
washington,Tualatin Valley Academy,Child Care Center,Licensed - Certified Center,NA,503,649-5518,Hillsboro,45.516828999999994,-122.903785
washington,(ECC) Hall Boulevard Learning Tree,(CCC) Emergency Care,Licensed - Certified Center,NA,503,977-0619,Tigard,45.445086999999994,-122.76624400000001
washington,(ECC) Bumble Bee Preschool & Daycare,(CCC) Emergency Care,Licensed - Certified Center,NA,503,625-1144,Sherwood,45.355973,-122.84282900000001
washington,(ECC) Sassy Sprouts Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,404-9014,Aloha,45.482993,-122.86425200000001
washington,(ECC) Nae's Playcare Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,693-4647,Hillsboro,45.502936000000005,-122.96060700000001
washington,Islamic School of MET Preschool & After School Program,Child Care Center,Licensed - Certified Center,NA,503,579-6621,Tigard,45.44486899999999,-122.79482000000002
washington,St. Pius X Catholic School,Child Care Center,Licensed - Certified Center,NA,503,644-3244,Portland,45.528400000000005,-122.80503099999999
washington,Happy Day Care,Family Child Care,Licensed - Registered Family,NA,503,875-6567,Tigard,45.412906,-122.834018
washington,Creative Children's Center,Child Care Center,Licensed - Certified Center,NA,503,591-0604,Beaverton,45.501608999999995,-122.86813099999999
washington,Agia Sophia Academy,Child Care Center,Licensed - Certified Center,NA,503,641-4600,Beaverton,45.513363,-122.825904
washington,(ECC) Little Bee's Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,902-2738,Forest Grove,45.52971800000001,-123.13803099999998
washington,A Child's Place Early Learning Center,Child Care Center,Licensed - Certified Center,NA,503,579-0600,Beaverton,45.44182299999999,-122.830166
washington,(ECC) Children's Time Preschool,(CCC) Emergency Care,Licensed - Certified Center,NA,503,614-9685,Beaverton,45.535866999999996,-122.853465
washington,New Day Preschool,Child Care Center,Licensed - Certified Center,NA,503,692-4118,Tualatin,45.35966699999999,-122.777002
washington,A Child's Dream,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,503,619-5633,Aloha,45.485609,-122.88912
washington,(ECC) Bonanza Bear Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,640-5368,Tigard,45.399330000000006,-122.78491700000001
washington,(ECC) Amber's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,318-1158,Beaverton,45.512905,-122.856583
washington,Beltran's Day Care,Family Child Care,Licensed - Registered Family,NA,503,502-2815,Cornelius,45.52565800000001,-123.056469
washington,(ECC) Carol's Critters,(CCC) Emergency Care,Licensed - Registered Family,NA,503,984-2850,Sherwood,45.359119,-122.854548
washington,(ECC) A+ Academy Aloha,(CCC) Emergency Care,Licensed - Certified Center,NA,503,649-7200,Beaverton,45.48108399999999,-122.856984
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,382-9633,Sherwood,NA,NA
washington,(ECC) Gotitas del Saber,(CCC) Emergency Care,Licensed - Certified Family,NA,971,732-6983,Cornelius,45.518682,-123.049548
washington,(ECC) Children's Creative Imagination,(CCC) Emergency Care,Licensed - Certified Family,NA,503,707-0319,Sherwood,45.348109,-122.848267
washington,Fadya M Abdulmunem,Family Child Care,Licensed - Registered Family,NA,971,331-1226,Beaverton,45.511785999999994,-122.84456600000001
washington,(ECC) Child's Play,(CCC) Emergency Care,Licensed - Certified Family,NA,503,347-7314,Beaverton,45.513828999999994,-122.85372
washington,(ECC) Little Blessings Child Care,(CCC) Emergency Care,Unlicensed - Exempt,NA,971,217-1025,Beaverton,45.537542,-122.848359
washington,KCE Champions - Edy Ridge,Child Care Center,Licensed - Certified Center,NA,800,246-2154,Sherwood,45.36403,-122.863868
washington,Little Monkeys Daycare - Harvey Clarke Elementary,School Age Program,Licensed - Certified Center,NA,503,853-1087,Forest Grove,45.526823,-123.116251
washington,Kinder Prep Private Preschool,Preschool Program,Unlicensed - Recorded,NA,503,640-5368,Beaverton,45.51188899999999,-122.850643
washington,Hillsboro Parent Preschool & Kindergarten,Preschool Program,Unlicensed - Recorded,NA,503,648-4781,Hillsboro,45.52341500000001,-122.97679199999999
washington,(ECC) Happy Kids Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,349-3274,Beaverton,45.514372,-122.84808699999999
washington,Bull Mountain Montessori School,Preschool Program,Licensed - Certified Center,NA,503,598-9037,Tigard,45.414545999999994,-122.795841
washington,St Gabriel Episcopal School,Preschool Program,Unlicensed - Recorded,NA,503,928-1359,Portland,45.55543,-122.857656
washington,Brilliant Minds Preschool and Child Care LLC,Family Child Care,Licensed - Certified Family,NA,503,560-2010,Portland,45.52802200000001,-122.78162300000002
washington,(ECC) Gentog LLC,Child Care Center,Licensed - Certified Center,NA,503,639-2600,Tigard,45.405743,-122.79513
washington,Westside Montessori International,Child Care Center,Licensed - Certified Center,NA,971,727-8476,Beaverton,45.533434,-122.87068799999999
washington,Little Monkeys Daycare - Joseph Gale Elementary,School Age Program,Licensed - Certified Center,NA,503,919-8906,Forest Grove,45.51606099999999,-123.09242400000001
washington,Rainbow Bubbles Daycare,Family Child Care,Unlicensed - Exempt,NA,503,807-9637,Beaverton,45.517151,-122.86126100000001
washington,(ECC) Aloha Mama's Kidz,(CCC) Emergency Care,Licensed - Registered Family,NA,805,478-6278,Beaverton,45.448965,-122.84425100000001
washington,(ECC) Mom Cachito's Day Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,816-8958,Tualatin,45.391690999999994,-122.796817
washington,(ECC) Lisa Tucker Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,430-7003,Hillsboro,45.494983999999995,-122.952184
washington,Mt Olive Lutheran Preschool,Family Child Care,Unlicensed - Recorded,NA,503,357-2511,Forest Grove,45.51588099999999,-123.10503099999998
washington,Smiley Smiley,Family Child Care,Licensed - Registered Family,NA,503,476-6868,Hillsboro,45.500526,-122.95270799999999
washington,Terri's Daycare,Family Child Care,Licensed - Registered Family,NA,503,590-8102,Tigard,45.431585999999996,-122.80734199999999
washington,(ECC) KinderCare Learning Center - Cedar Hills,(CCC) Emergency Care,Licensed - Certified Center,NA,503,641-6758,Portland,45.518794,-122.791797
washington,Spectra Sensory Play School,Preschool Program,Unlicensed - Recorded,NA,503,754-9794,Beaverton,45.459538,-122.78829400000001
washington,Little Sparrows Child Care,Family Child Care,Unlicensed - Exempt,NA,503,330-2480,Tigard,45.411927999999996,-122.76751100000001
washington,(ECC) Kids Cafe Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,813,401-2618,Beaverton,45.515037,-122.842329
washington,(ECC) DCF Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,615-0467,Hillsboro,45.522312000000014,-122.950687
washington,(ECC) Whole Babies on Hume,Family Child Care,Licensed - Certified Family,NA,408,621-3303,Tualatin,45.361745,-122.774517
washington,(ECC) Katterpillar Kids Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,437-8343,Forest Grove,45.52837200000001,-123.12661
washington,KCE Champions - Archer Glen,School Age Program,Licensed - Certified Center,NA,503,568-5130,Sherwood,45.35056699999999,-122.84325500000001
washington,Club K After School Zone - Terra Linda Elementary,School Age Program,Licensed - Certified Center,NA,503,643-9059,Portland,45.533171,-122.82053099999999
washington,Little Tots Cre-8-tive Spot,Family Child Care,Licensed - Registered Family,NA,503,504-3775,Tualatin,45.392754000000004,-122.781902
washington,"Westside Dance Academy, Inc.",Preschool Program,Unlicensed - Recorded,NA,503,639-5388,Tigard,NA,NA
washington,Bethlehem Lutheran Preschool - Aloha,Preschool Program,Unlicensed - Recorded,NA,503,649-3380,Aloha,45.500868,-122.87124
washington,(ECC) Bamboo International School,(CCC) Emergency Care,Licensed - Certified Family,NA,503,457-1314,Portland,45.542888999999995,-122.828323
washington,Touchstone School,Child Care Center,Licensed - Certified Center,NA,503,533-9100,Beaverton,45.516777,-122.843758
washington,Kids Campus II,Child Care Center,Licensed - Certified Center,NA,503,639-4990,Tigard,45.426144,-122.78318900000001
washington,(ECC) Cherry Blossom Preschool & Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,352-4113,Beaverton,45.500704,-122.79965900000002
washington,"Oregon Children's Academy, Tigard",Child Care Center,Licensed - Certified Center,NA,503,620-4010,Tigard,NA,NA
washington,Lil Giant,Family Child Care,Licensed - Registered Family,NA,415,238-5136,Hillsboro,45.510336,-122.908585
washington,For Families In Home Daycare,Family Child Care,Licensed - Certified Family,NA,503,330-3647,Hillsboro,45.506639,-122.92916300000002
washington,(ECC) Linda's Family Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,781-2282,Tualatin,45.37046699999999,-122.768854
washington,Club K After School Zone - Vose Elementary,School Age Program,Licensed - Certified Center,NA,503,643-9059,Beaverton,45.468430000000005,-122.793756
washington,Little Explorer Montessori/Nursery,Family Child Care,Licensed - Certified Family,NA,503,330-8047,Aloha,45.487655,-122.87668
washington,(ECC)Tualatin Learning Tree,(CCC) Emergency Care,Licensed - Certified Center,NA,503,620-9815,Durham,45.389818999999996,-122.75464000000001
washington,Kozy Kids Enrichment Center,Child Care Center,Licensed - Certified Center,NA,503,533-5252,Portland,45.55546399999999,-122.839179
washington,Mind and Minds Play and Skills Center - Preschool,Preschool Program,Unlicensed - Recorded,NA,503,701-0353,Hillsboro,45.539812000000005,-122.99923300000002
washington,Prince of Peace School,Preschool Program,Unlicensed - Recorded,NA,503,645-1211,Portland,45.530958000000005,-122.82377999999999
washington,(ECC) Margo's Day Care and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,531-0115,Beaverton,45.53031800000001,-122.863065
washington,(ECC) Dilley Beans Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,998-1250,Forest Grove,45.50211300000001,-123.119065
washington,(ECC) Cornerstone Childcare Center,Child Care Center,Licensed - Certified Center,NA,503,933-9563,Beaverton,45.472865,-122.806646
washington,(ECC) Melz Family Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,896-6893,Beaverton,45.446335000000005,-122.81024900000001
washington,Memories and Learning,Family Child Care,Licensed - Certified Family,NA,503,720-5443,Aloha,45.51482099999999,-122.869379
washington,My Little Hands,Family Child Care,Unlicensed - Exempt,NA,971,222-8809,Beaverton,45.506130000000006,-122.854057
washington,(ECC) Kidz Academy,Child Care Center,Licensed - Certified Center,NA,503,640-6451,Hillsboro,45.532054,-122.958434
washington,(ECC) Little Feet Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,332-5143,Tigard,45.433665999999995,-122.796045
washington,Kids Incorporated Learning Center 3,Child Care Center,Licensed - Certified Center,NA,503,681-2273,Hillsboro,45.506654,-122.96190200000001
washington,(ECC) Kidzone,(CCC) Emergency Care,Licensed - Certified Family,NA,503,705-8467,Beaverton,45.452442,-122.806658
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,688-8678,Hillsboro,NA,NA
washington,(ECC) Aunt Sandy's Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,348-1815,Aloha,45.50971800000001,-122.86282
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,328-4610,Hillsboro,NA,NA
washington,Kids Academy,Child Care Center,Licensed - Certified Center,NA,503,641-5432,Portland,45.525369000000005,-122.78666700000001
washington,Mari's Little Lambs After School Program - Sexton Mountain,School Age Program,Licensed - Certified Center,NA,503,579-2000,Beaverton,45.458847999999996,-122.837796
washington,(ECC)Nichole Brannan,(CCC) Emergency Care,Licensed - Registered Family,NA,503,746-5010,Cornelius,45.526596000000005,-123.04269900000001
washington,(ECC) Kids Campus,(CCC) Emergency Care,Licensed - Certified Center,NA,503,639-4990,Tigard,45.426185000000004,-122.78307199999999
washington,Club K After School Zone @ McKinley,Family Child Care,Licensed - Certified Center,NA,503,643-9059,Beaverton,45.530219,-122.866041
washington,(ECC) Matt's In Home Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,732-4957,Aloha,45.49071300000001,-122.865051
washington,ABC Children's Academy LLC,Preschool Program,Unlicensed - Exempt,NA,503,641-1016,Beaverton,45.502525000000006,-122.820099
washington,(ECC) Creative Family Care,Family Child Care,Unlicensed - Exempt,NA,503,853-5289,Portland,45.562688,-122.86477799999999
washington,Young Learners Preschool & Kindergarten,Preschool Program,Unlicensed - Recorded,NA,503,645-9292,Beaverton,45.532651,-122.850805
washington,(ECC)Nellie's Daycare - Dream Big,(CCC) Emergency Care,Licensed - Certified Family,NA,503,608-8381,Hillsboro,45.539453,-122.99462500000003
washington,(ECC) Turquoise Learning Tree,(CCC) Emergency Care,Licensed - Certified Center,NA,503,590-8409,Beaverton,45.45379,-122.832543
washington,Creative Hands Preschool,Preschool Program,Unlicensed - Recorded,NA,971,666-3262,Tigard,45.415012000000004,-122.78431400000001
washington,Happy House Child Care,Family Child Care,Licensed - Registered Family,NA,503,407-0219,Beaverton,45.51726399999999,-122.806721
washington,(ECC) Flights of Fancy,(CCC) Emergency Care,Licensed - Registered Family,NA,503,356-6162,Aloha,45.475617,-122.86425600000001
washington,The Goddard School - B Building,Child Care Center,Licensed - Certified Center,NA,503,617-9040,Portland,45.548685,-122.809644
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,840-9684,Hillsboro,NA,NA
washington,Funny Farm Early Learning Center,Preschool Program,Licensed - Certified Center,NA,503,245-3107,Portland,45.466194,-122.753328
washington,(ECC) Laurie's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,310-7721,Aloha,45.503234,-122.87034799999998
washington,Fun in Fundamentals Preschool,Family Child Care,Licensed - Registered Family,NA,503,896-8289,Tigard,45.432362000000005,-122.79677699999999
washington,Swallowtail Waldorf School,Child Care Center,Licensed - Certified Center,NA,503,846-0336,Cornelius,45.51447399999999,-123.065934
washington,(ECC) Doodlebug Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,678-9339,Hillsboro,45.523022000000005,-122.97250799999999
washington,(ECC) Kids in Bloom,(CCC) Emergency Care,Licensed - Registered Family,NA,503,372-9131,Tigard,45.417624999999994,-122.76325800000001
washington,(ECC) Angies Happy Learning Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,706-1220,Hillsboro,45.529703000000005,-122.99267300000001
washington,Whole Babies on Avery,Family Child Care,Licensed - Certified Family,NA,408,621-3303,Tualatin,45.361954,-122.774035
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,642-0133,Beaverton,NA,NA
washington,VIP Daycare,Preschool Program,Unlicensed - Recorded,NA,503,890-7767,Hillsboro,45.549779,-122.90821700000001
washington,(ECC) Ari's Academy,(CCC) Emergency Care,Licensed - Certified Family,NA,503,547-9396,Portland,45.532813000000004,-122.799958
washington,(ECC) Lovely Lambs,(CCC) Emergency Care,Licensed - Certified Family,NA,503,867-4498,Beaverton,45.53666,-122.840997
washington,(ECC) Milly & Friends Childcare 3,(CCC) Emergency Care,Licensed - Certified Family,NA,541,261-3515,Sherwood,45.359458,-122.83456900000002
washington,Just Like Mom Daycare,Family Child Care,Licensed - Certified Family,NA,503,848-3531,Beaverton,45.511362999999996,-122.89752100000001
washington,Calvary Lutheran Preschool,Preschool Program,Unlicensed - Recorded,NA,503,693-0403,Hillsboro,45.531659999999995,-122.980745
washington,Goodtime Chinese School,Child Care Center,Licensed - Certified Center,NA,503,277-3899,Portland,45.55469299999999,-122.833911
washington,(ECC) Kristin's Certified Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,984-2954,Beaverton,45.462435000000006,-122.812551
washington,(ECC) Kids Club,Family Child Care,Licensed - Registered Family,NA,360,518-4160,Cornelius,45.524736000000004,-123.043351
washington,(ECC) Pequenos Girasoles Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,804-8452,Portland,45.508731000000004,-122.79797
washington,The Cornell School,Family Child Care,Licensed - Certified Family,NA,503,894-8743,Portland,45.527796,-122.768395
washington,Alanna Mandrou,Family Child Care,Licensed - Certified Family,NA,971,344-2885,Tigard,45.425385000000006,-122.830805
washington,(ECC) La Petite Academy - Sherwood,(CCC) Emergency Care,Licensed - Certified Center,NA,503,925-1527,Sherwood,45.36728099999999,-122.840379
washington,(ECC) Star's Home Day Care,Family Child Care,Unlicensed - Exempt,NA,503,626-0148,Beaverton,45.515808,-122.80996300000001
washington,Just Like Home Childcare,Family Child Care,Licensed - Certified Family,NA,503,944-9942,Banks,45.610302000000004,-123.10673199999998
washington,(ECC) Mari's Little Lambs,(CCC) Emergency Care,Licensed - Certified Center,NA,503,579-2000,Beaverton,45.44427399999999,-122.80422000000002
washington,Orenco Christian Preschool,Preschool Program,Unlicensed - Recorded,NA,503,640-8179,Hillsboro,45.523499,-122.91546900000002
washington,Our Redeemer Preschool & Kindergarten,Preschool Program,Licensed - Certified Center,NA,503,524-6646,Tigard,45.430765,-122.81504699999999
washington,ABC Foundations,Family Child Care,Unlicensed - Exempt,NA,503,357-2838,Hillsboro,45.51949,-123.001037
